OrgID,OrgLegalNameEng,OrgLegalNameFra,OrgAppliedNameEng,OrgAppliedNameFra,OrgAbbvrEng,OrgAbbvrFra,ProgUID,ProgNameEng,ProgNameFra
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1910,Mental Health Services,Services de santé mentale
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1915,Offender Case Management,Gestion des cas des délinquants
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1924,Offender Education,Éducation des délinquants
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1942,Real Property,Biens immobiliers
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1926,Social Program,Programme social
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1917,Spiritual Services,Services de spiritualité
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1902,"The custody, correctional interventions, and supervision of offenders in communities and in institutions, contribute to public safety.","La garde, les interventions correctionnelles et la surveillance des délinquants dans la collectivité et dans les établissements contribuent à la sécurité publique."
2086,Correctional Service of Canada,Service correctionnel du Canada,Correctional Service Canada,Service correctionnel Canada,CSC,SCC,1933,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
1622,Courts Administration Service,Service administratif des tribunaux judiciaires,Courts Administration Service,Service administratif des tribunaux judiciaires,CAS,SATJ,1474,Internal Services,Services internes
1622,Courts Administration Service,Service administratif des tribunaux judiciaires,Courts Administration Service,Service administratif des tribunaux judiciaires,CAS,SATJ,1472,Judicial Services,Services judiciaires
1622,Courts Administration Service,Service administratif des tribunaux judiciaires,Courts Administration Service,Service administratif des tribunaux judiciaires,CAS,SATJ,1471,Registry Services,Services du greffe
1622,Courts Administration Service,Service administratif des tribunaux judiciaires,Courts Administration Service,Service administratif des tribunaux judiciaires,CAS,SATJ,1473,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
1622,Courts Administration Service,Service administratif des tribunaux judiciaires,Courts Administration Service,Service administratif des tribunaux judiciaires,CAS,SATJ,1470,"The public has timely and fair access to the litigation processes of the Federal Court of Appeal, the Federal Court, the Court Martial Appeal Court of Canada and the Tax Court of Canada.","Le public a accès en temps opportun et de manière équitable aux processus judiciaires de la Cour d’appel fédérale, de la Cour fédérale, de la Cour d’appel de la Cour martiale du Canada et de la Cour canadienne de l’impôt."
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,2,"A competitive and market-oriented agriculture, agri-food and agri-based products sector that proactively manages risk.","Un secteur de l’agriculture, de l’agroalimentaire et des produits agro-industriels compétitif et axé sur le marché qui gère les risques de manière proactive."
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,48,Acquisition,Acquisition
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,28,Agricultural Greenhouse Gases Program,Programme de lutte contre les gaz à effet de serre en agriculture
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,9,Agricultural Marketing Programs Act,Loi sur les programmes de commercialisation agricole
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,7,AgriInsurance,Agri-protection
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,5,AgriInvest,Agri-investissement
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,6,AgriRecovery,Agri-relance
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,8,AgriRisk Initiatives,Initiatives Agri-risques
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,4,AgriStability,Agri-stabilité
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,20,"An innovative and sustainable agriculture, agri-food and agri-based products sector.","Un secteur innovateur et durable de l’agriculture, de l’agroalimentaire et des produits agro-industriels."
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,15,Assurance Systems,Systèmes d’assurance
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,3,Business Risk Management,Gestion des risques de l’entreprise
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,35,Canadian Agricultural Adaptation Program,Programme canadien d’adaptation agricole
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,10,Canadian Agricultural Loans Act,Loi canadienne sur les prêts agricoles
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,36,Canadian Pari-Mutuel Agency,Agence canadienne du pari mutuel
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,40,Communications,Communications
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,33,Community Pastures,Pâturages communautaires
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,25,Enabling Commercialization and Adoption,Appui à la commercialisation et l’adoption
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,30,Farm Debt Mediation Service,Service de médiation en matière d’endettement agricole
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,19,Farm Products Council of Canada,Conseil des produits agricoles du Canada
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,32,Federal-Provincial-Territorial Cost-shared Adaptability and Industry Capacity,"Programmes à frais partagés fédéraux, provinciaux et territoriaux reliés à l’adaptabilité et à la capacité de l’industrie"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,27,Federal-Provincial-Territorial Cost-shared Environment,"Programmes à frais partagés fédéraux, provinciaux et territoriaux reliés à l’environnement"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,16,Federal-Provincial-Territorial Cost-shared Market Development and Competitiveness,"Programmes à frais partagés fédéraux, provinciaux et territoriaux reliés au développement des marchés et à la compétitivité"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,26,"Federal-Provincial-Territorial Cost-shared Research, Adoption and Commercialization","Programmes à frais partagés fédéraux, provinciaux et territoriaux reliés à la recherche, à l’adoption et à la commercialisation"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,43,Financial Management,Gestion financière
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,31,Fostering Business Development,Favoriser le développement des entreprises
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,42,Human Resource Management,Gestion des ressources humaines
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,29,Industry Capacity,Capacité de l’industrie
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,44,Information Management,Gestion de l’information
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,45,Information Technology,Technologie de l’information
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,38,Internal Services,Services internes
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,41,Legal,Services juridiques
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,39,Management and Oversight,Gestion et surveillance
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,11,"Market Access, Negotiations, Sector Competitiveness, and Assurance Systems","Accès aux marchés, négociations, compétitivité du secteur, et systèmes d’assurance"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,14,Market Development,Développement des marchés
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,47,Materiel,Matériel
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,17,Pest Management: Pesticides Minor Use Program,Lutte antiparasitaire : Programme de pesticides à usage limité
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,18,Pest Management: Pesticides Risk Reduction Program,Lutte antiparasitaire : Programme de réduction des risques liés aux pesticides
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,46,Real Property,Biens immobiliers
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,23,Research Accelerating Innovation,Recherche accélérant l’innovation
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,24,"Research, Development and Knowledge Transfer","Recherche, développement et transfert des connaissances"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,22,Science Supporting an Innovative and Sustainable Sector,Un secteur innovateur et durable appuyé par la science
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,21,"Science, Innovation, Adoption and Sustainability","Sciences, innovation, adoption et durabilité"
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,13,Sector Engagement and Development,Mobilisation et développement du secteur
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,37,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,12,Trade and Market Expansion,Croissance du commerce et des marchés
28,Department of Agriculture and Agri-Food,Ministère de l’Agriculture et de l’Agroalimentaire,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,AAFC,AAC,34,Water Infrastructure,Infrastructure hydraulique
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,211,Aboriginal Peoples’ Program,Programmes des Autochtones
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,233,Acquisition,Acquisition
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,176,Arts,Arts
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,221,Athlete Assistance Program,Programme d’aide aux athlètes
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,200,Attachment to Canada,Appartenance au Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,183,Broadcasting and Digital Communications,Radiodiffusion et des communications numériques
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,210,Building Communities through Arts and Heritage,Développement des communautés par le biais des arts et du patrimoine
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,209,Canada 150 Federal Secretariat,Secrétariat fédéral Canada 150
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,177,Canada Arts Presentation Fund,Fonds du Canada pour la présentation des arts
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,179,Canada Arts Training Fund,Fonds du Canada pour la formation dans le secteur des arts
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,188,Canada Book Fund,Fonds du livre du Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,180,Canada Cultural Investment Fund,Fonds du Canada pour l’investissement en culture
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,178,Canada Cultural Spaces Fund,Fonds du Canada pour les espaces culturels
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,204,Canada History Fund,Fonds pour l’histoire du Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,184,Canada Media Fund,Fonds des médias du Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,187,Canada Music Fund,Fonds de la musique du Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,189,Canada Periodical Fund (CPF),Fonds du Canada pour les périodiques
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,195,Canada Travelling Exhibitions Indemnification Program,Programme d’indemnisation des expositions itinérantes au Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,175,Canadian artistic expressions and cultural content are created and accessible at home and abroad.,Les expressions artistiques et le contenu culturel canadiens sont créés  et accessibles au pays et à l’étranger.
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,197,Canadian Conservation Institute,Institut canadien de conservation
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,196,Canadian Heritage Information Network,Réseau canadien d’information sur le patrimoine
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,217,Canadians participate and excel in sport.,Les Canadiens participent et excellent dans les sports.
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,199,"Canadians share, express and appreciate their Canadian identity.","Les Canadiens partagent, expriment et apprécient leur identité canadienne."
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,202,Capital Experience,Expérience de la capitale
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,201,Celebration and Commemoration Program,Programme des célébrations et des commémorations
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,225,Communications,Communications
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,190,Copyright and International Trade Policy,Politique du droit d’auteur et du commerce international
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,182,Cultural Industries,Industries culturelles
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,191,Cultural Sector Investment Review,Examen des investissements dans le secteur culturel
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,214,Development of Official-Languages Communities Program,Programme de développement des communautés de langue officielle
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,207,Engagement and Community Participation,Engagement et participation communautaire
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,215,Enhancement of Official Languages Program,Programme de mise en valeur des langues officielles
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,205,Exchanges Canada Program,Programme Échanges Canada
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,185,Film and Video Policy,Politique du film et de la vidéo
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,186,Film or Video Production Tax Credits,Crédits d’impôt pour production cinématographique ou magnétoscopique
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,228,Financial Management,Gestion financière
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,181,Harbourfront Centre Funding Program (HCFP),Programme de financement du Harbourfront Centre (PFHC)
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,193,Heritage,Patrimoine
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,219,Hosting Program,Programme d’accueil
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,227,Human Resource Management,Gestion des ressources humaines
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,208,Human Rights Program,Programme des droits de la personne
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,229,Information Management,Gestion de l’information
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,230,Information Technology,Technologie de l’information
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,223,Internal Services,Services internes
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,226,Legal,Services juridiques
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,224,Management and Oversight,Gestion et surveillance
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,232,Materiel,Matériel
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,198,Movable Cultural Property Program,Programme des biens culturels mobiliers
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,212,Multiculturalism Program,Programme du multiculturalisme
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,194,Museums Assistance Program,Programme d’aide aux musées
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,213,Official Languages,Langues officielles
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,216,Official Languages Coordination Program,Programme de coordination des langues officielles
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,231,Real Property,Biens immobiliers
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,218,Sport,Sport
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,220,Sport Support Program,Programme de soutien au sport
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,203,State Ceremonial and Protocol,Cérémonial d’État et protocole
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,222,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,192,TV5,TV5
209,Department of Canadian Heritage,Ministère du Patrimoine canadien,Canadian Heritage,Patrimoine canadien,PCH,PCH,206,Youth Take Charge,Les jeunes s’engagent
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,522,Acquisition,Acquisition
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,486,Blended Visa Office Referred Refugees,Programme mixte des réfugiés désignés par un bureau des visas
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,471,Canadian Experience Class,Catégorie de l’expérience canadienne
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,509,Canadian Influence in International Migration and Integration Agenda,Influence du Canada sur les orientations internationales liées aux mouvements migratoires et à l’intégration
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,470,Caregiver,Aides familiaux
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,499,"Citizenship Acquisition, Confirmation and Revocation","Attribution, confirmation et révocation de la citoyenneté"
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,498,Citizenship Awareness,Sensibilisation à la citoyenneté
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,497,Citizenship for Newcomers and All Canadians,Citoyenneté pour les nouveaux arrivants et tous les Canadiens
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,514,Communications,Communications
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,493,Community and Labour Market Integration Services,Services d’intégration à la collectivité et au marché du travail
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,507,"Eligibility and Admissibility Screening, Status and Documents","Vérification de l’admissibilité et de la recevabilité, statut et documents"
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,479,Family and Discretionary Immigration,Immigration pour motifs familiaux et discrétionnaires
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,478,Family and humanitarian migration that reunites families and offers protection to the displaced and persecuted.,Mouvement migratoire familial et humanitaire qui réunifie les familles et offre une protection aux personnes déplacées et persécutées.
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,472,Federal Business Immigrants,Gens d’affaires immigrants (fédéral)
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,467,Federal Skilled Trades,Travailleurs de métiers spécialisés (fédéral)
524,Department of Citizenship and Immigration,Ministère de la Citoyenneté et de l’Immigration,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",IRCC,IRCC,466,Federal Skilled Workers,Travailleurs qualifiés (fédéral)
